#;ImgPath;EAR;ImgPathResult;;
49;C:/IoTTestEAR/CloseEyes/_53.jpg;0,351487473;C:/IoTTestEAR/results_close/image49.jpg;;
57;C:/IoTTestEAR/CloseEyes/_60.jpg;0,326015131;C:/IoTTestEAR/results_close/image57.jpg;;
10;C:/IoTTestEAR/CloseEyes/_18.jpg;0,238790441;C:/IoTTestEAR/results_close/image10.jpg;;
32;C:/IoTTestEAR/CloseEyes/_38.jpg;0,220663629;C:/IoTTestEAR/results_close/image32.jpg;;
60;C:/IoTTestEAR/CloseEyes/_63.jpg;0,210163404;C:/IoTTestEAR/results_close/image60.jpg;;
52;C:/IoTTestEAR/CloseEyes/_56.jpg;0,209488409;C:/IoTTestEAR/results_close/image52.jpg;;
77;C:/IoTTestEAR/CloseEyes/_79.jpeg;0,204881958;C:/IoTTestEAR/results_close/image77.jpg;;
55;C:/IoTTestEAR/CloseEyes/_59.jpg;0,19787221;C:/IoTTestEAR/results_close/image55.jpg;;
71;C:/IoTTestEAR/CloseEyes/_73.jpg;0,197408484;C:/IoTTestEAR/results_close/image71.jpg;;
96;C:/IoTTestEAR/CloseEyes/_96.jpg;0,196734226;C:/IoTTestEAR/results_close/image96.jpg;;
93;C:/IoTTestEAR/CloseEyes/_93.jpg;0,196657385;C:/IoTTestEAR/results_close/image93.jpg;;
73;C:/IoTTestEAR/CloseEyes/_75.jpg;0,194188599;C:/IoTTestEAR/results_close/image73.jpg;;
68;C:/IoTTestEAR/CloseEyes/_70.jpg;0,191502725;C:/IoTTestEAR/results_close/image68.jpg;;
69;C:/IoTTestEAR/CloseEyes/_71.jpg;0,189990832;C:/IoTTestEAR/results_close/image69.jpg;;
44;C:/IoTTestEAR/CloseEyes/_49.jpg;0,188630095;C:/IoTTestEAR/results_close/image44.jpg;;
42;C:/IoTTestEAR/CloseEyes/_47.jpg;0,183445628;C:/IoTTestEAR/results_close/image42.jpg;;
79;C:/IoTTestEAR/CloseEyes/_80.jpg;0,182644976;C:/IoTTestEAR/results_close/image79.jpg;;
0;C:/IoTTestEAR/CloseEyes/_0.jpg;0,181119018;C:/IoTTestEAR/results_close/image0.jpg;;
51;C:/IoTTestEAR/CloseEyes/_55.jpg;0,179450515;C:/IoTTestEAR/results_close/image51.jpg;;
46;C:/IoTTestEAR/CloseEyes/_50.jpg;0,177368727;C:/IoTTestEAR/results_close/image46.jpg;;
9;C:/IoTTestEAR/CloseEyes/_17.jpg;0,173695439;C:/IoTTestEAR/results_close/image9.jpg;;
62;C:/IoTTestEAR/CloseEyes/_65.jpg;0,173396176;C:/IoTTestEAR/results_close/image62.jpg;;
86;C:/IoTTestEAR/CloseEyes/_87.jpg;0,172265505;C:/IoTTestEAR/results_close/image86.jpg;;
28;C:/IoTTestEAR/CloseEyes/_34.jpg;0,169058618;C:/IoTTestEAR/results_close/image28.jpg;;
72;C:/IoTTestEAR/CloseEyes/_74.jpg;0,16651638;C:/IoTTestEAR/results_close/image72.jpg;;
65;C:/IoTTestEAR/CloseEyes/_68.jpg;0,166158836;C:/IoTTestEAR/results_close/image65.jpg;;
54;C:/IoTTestEAR/CloseEyes/_58.jpg;0,165185651;C:/IoTTestEAR/results_close/image54.jpg;;
21;C:/IoTTestEAR/CloseEyes/_28.jpg;0,164147098;C:/IoTTestEAR/results_close/image21.jpg;;
66;C:/IoTTestEAR/CloseEyes/_69.jpg;0,163594753;C:/IoTTestEAR/results_close/image66.jpg;;
97;C:/IoTTestEAR/CloseEyes/_97.jpg;0,163362552;C:/IoTTestEAR/results_close/image97.jpg;;
38;C:/IoTTestEAR/CloseEyes/_43.jpg;0,161855611;C:/IoTTestEAR/results_close/image38.jpg;;
20;C:/IoTTestEAR/CloseEyes/_27.jpg;0,159785624;C:/IoTTestEAR/results_close/image20.jpg;;
61;C:/IoTTestEAR/CloseEyes/_64.jpg;0,158743878;C:/IoTTestEAR/results_close/image61.jpg;;
12;C:/IoTTestEAR/CloseEyes/_2.jpg;0,156388278;C:/IoTTestEAR/results_close/image12.jpg;;
92;C:/IoTTestEAR/CloseEyes/_92.jpg;0,156169614;C:/IoTTestEAR/results_close/image92.jpg;;
25;C:/IoTTestEAR/CloseEyes/_31.jpg;0,154614624;C:/IoTTestEAR/results_close/image25.jpg;;
8;C:/IoTTestEAR/CloseEyes/_16.jpg;0,154417745;C:/IoTTestEAR/results_close/image8.jpg;;
16;C:/IoTTestEAR/CloseEyes/_23.jpg;0,151748484;C:/IoTTestEAR/results_close/image16.jpg;;
13;C:/IoTTestEAR/CloseEyes/_20.jpg;0,151698523;C:/IoTTestEAR/results_close/image13.jpg;;
64;C:/IoTTestEAR/CloseEyes/_67.jpg;0,150943925;C:/IoTTestEAR/results_close/image64.jpg;;
29;C:/IoTTestEAR/CloseEyes/_35.jpg;0,149686273;C:/IoTTestEAR/results_close/image29.jpg;;
50;C:/IoTTestEAR/CloseEyes/_54.jpg;0,149439903;C:/IoTTestEAR/results_close/image50.jpg;;
18;C:/IoTTestEAR/CloseEyes/_25.jpg;0,147790673;C:/IoTTestEAR/results_close/image18.jpg;;
75;C:/IoTTestEAR/CloseEyes/_77.jpg;0,14535871;C:/IoTTestEAR/results_close/image75.jpg;;
56;C:/IoTTestEAR/CloseEyes/_6.jpg;0,144489192;C:/IoTTestEAR/results_close/image56.jpg;;
82;C:/IoTTestEAR/CloseEyes/_83.jpg;0,143997243;C:/IoTTestEAR/results_close/image82.jpg;;
88;C:/IoTTestEAR/CloseEyes/_89.jpg;0,143362553;C:/IoTTestEAR/results_close/image88.jpg;;
39;C:/IoTTestEAR/CloseEyes/_44.jpg;0,143247208;C:/IoTTestEAR/results_close/image39.jpg;;
40;C:/IoTTestEAR/CloseEyes/_45.jpg;0,141915012;C:/IoTTestEAR/results_close/image40.jpg;;
14;C:/IoTTestEAR/CloseEyes/_21.jpg;0,141023843;C:/IoTTestEAR/results_close/image14.jpg;;
58;C:/IoTTestEAR/CloseEyes/_61.jpg;0,13884996;C:/IoTTestEAR/results_close/image58.jpg;;
76;C:/IoTTestEAR/CloseEyes/_78.jpg;0,137486534;C:/IoTTestEAR/results_close/image76.jpg;;
45;C:/IoTTestEAR/CloseEyes/_5.jpg;0,13627213;C:/IoTTestEAR/results_close/image45.jpg;;
81;C:/IoTTestEAR/CloseEyes/_82.jpg;0,135105041;C:/IoTTestEAR/results_close/image81.jpg;;
70;C:/IoTTestEAR/CloseEyes/_72.jpg;0,134959872;C:/IoTTestEAR/results_close/image70.jpg;;
26;C:/IoTTestEAR/CloseEyes/_32.jpg;0,134915298;C:/IoTTestEAR/results_close/image26.jpg;;
78;C:/IoTTestEAR/CloseEyes/_8.jpg;0,134860184;C:/IoTTestEAR/results_close/image78.jpg;;
17;C:/IoTTestEAR/CloseEyes/_24.jpg;0,134757372;C:/IoTTestEAR/results_close/image17.jpg;;
83;C:/IoTTestEAR/CloseEyes/_84.jpg;0,133261684;C:/IoTTestEAR/results_close/image83.jpg;;
4;C:/IoTTestEAR/CloseEyes/_12.jpg;0,129761199;C:/IoTTestEAR/results_close/image4.jpg;;
19;C:/IoTTestEAR/CloseEyes/_26.jpg;0,128756347;C:/IoTTestEAR/results_close/image19.jpg;;
35;C:/IoTTestEAR/CloseEyes/_40.jpg;0,128665581;C:/IoTTestEAR/results_close/image35.jpg;;
36;C:/IoTTestEAR/CloseEyes/_41.jpg;0,126836078;C:/IoTTestEAR/results_close/image36.jpg;;
30;C:/IoTTestEAR/CloseEyes/_36.jpg;0,126370265;C:/IoTTestEAR/results_close/image30.jpg;;
22;C:/IoTTestEAR/CloseEyes/_29.jpg;0,124371025;C:/IoTTestEAR/results_close/image22.jpg;;
37;C:/IoTTestEAR/CloseEyes/_42.jpg;0,12428218;C:/IoTTestEAR/results_close/image37.jpg;;
63;C:/IoTTestEAR/CloseEyes/_66.jpg;0,121947321;C:/IoTTestEAR/results_close/image63.jpg;;
90;C:/IoTTestEAR/CloseEyes/_90.jpg;0,121695436;C:/IoTTestEAR/results_close/image90.jpg;;
91;C:/IoTTestEAR/CloseEyes/_91.jpg;0,121695436;C:/IoTTestEAR/results_close/image91.jpg;;
89;C:/IoTTestEAR/CloseEyes/_9.jpg;0,121519939;C:/IoTTestEAR/results_close/image89.jpg;;
2;C:/IoTTestEAR/CloseEyes/_10.jpg;0,119571408;C:/IoTTestEAR/results_close/image2.jpg;;
67;C:/IoTTestEAR/CloseEyes/_7.jpg;0,119094165;C:/IoTTestEAR/results_close/image67.jpg;;
95;C:/IoTTestEAR/CloseEyes/_95.jpg;0,117841942;C:/IoTTestEAR/results_close/image95.jpg;;
48;C:/IoTTestEAR/CloseEyes/_52.jpg;0,115944306;C:/IoTTestEAR/results_close/image48.jpg;;
11;C:/IoTTestEAR/CloseEyes/_19.jpg;0,115778612;C:/IoTTestEAR/results_close/image11.jpg;;
80;C:/IoTTestEAR/CloseEyes/_81.jpg;0,113468873;C:/IoTTestEAR/results_close/image80.jpg;;
23;C:/IoTTestEAR/CloseEyes/_3.jpg;0,113164617;C:/IoTTestEAR/results_close/image23.jpg;;
24;C:/IoTTestEAR/CloseEyes/_30.jpg;0,112611534;C:/IoTTestEAR/results_close/image24.jpg;;
59;C:/IoTTestEAR/CloseEyes/_62.jpg;0,111733706;C:/IoTTestEAR/results_close/image59.jpg;;
98;C:/IoTTestEAR/CloseEyes/_98.jpg;0,111492079;C:/IoTTestEAR/results_close/image98.jpg;;
6;C:/IoTTestEAR/CloseEyes/_14.jpg;0,108949072;C:/IoTTestEAR/results_close/image6.jpg;;
85;C:/IoTTestEAR/CloseEyes/_86.jpg;0,108684378;C:/IoTTestEAR/results_close/image85.jpg;;
41;C:/IoTTestEAR/CloseEyes/_46.jpg;0,108171677;C:/IoTTestEAR/results_close/image41.jpg;;
7;C:/IoTTestEAR/CloseEyes/_15.jpg;0,107426934;C:/IoTTestEAR/results_close/image7.jpg;;
31;C:/IoTTestEAR/CloseEyes/_37.jpg;0,105629627;C:/IoTTestEAR/results_close/image31.jpg;;
27;C:/IoTTestEAR/CloseEyes/_33.jpg;0,103258384;C:/IoTTestEAR/results_close/image27.jpg;;
15;C:/IoTTestEAR/CloseEyes/_22.jpg;0,100696104;C:/IoTTestEAR/results_close/image15.jpg;;
87;C:/IoTTestEAR/CloseEyes/_88.jpg;0,09877504;C:/IoTTestEAR/results_close/image87.jpg;;
1;C:/IoTTestEAR/CloseEyes/_1.jpg;0,096035056;C:/IoTTestEAR/results_close/image1.jpg;;
33;C:/IoTTestEAR/CloseEyes/_39.jpg;0,094008073;C:/IoTTestEAR/results_close/image33.jpg;;
94;C:/IoTTestEAR/CloseEyes/_94.jpg;0,093755969;C:/IoTTestEAR/results_close/image94.jpg;;
43;C:/IoTTestEAR/CloseEyes/_48.jpg;0,093379083;C:/IoTTestEAR/results_close/image43.jpg;;
34;C:/IoTTestEAR/CloseEyes/_4.jpg;0,088519457;C:/IoTTestEAR/results_close/image34.jpg;;
5;C:/IoTTestEAR/CloseEyes/_13.jpg;0,088072322;C:/IoTTestEAR/results_close/image5.jpg;;
99;C:/IoTTestEAR/CloseEyes/_99.jpg;0,080098631;C:/IoTTestEAR/results_close/image99.jpg;;
84;C:/IoTTestEAR/CloseEyes/_85.jpg;0,068993128;C:/IoTTestEAR/results_close/image84.jpg;;
53;C:/IoTTestEAR/CloseEyes/_57.jpg;0,062791733;C:/IoTTestEAR/results_close/image53.jpg;;
47;C:/IoTTestEAR/CloseEyes/_51.jpg;0,061754709;C:/IoTTestEAR/results_close/image47.jpg;;
3;C:/IoTTestEAR/CloseEyes/_11.jpg;0,053183384;C:/IoTTestEAR/results_close/image3.jpg;;
74;C:/IoTTestEAR/CloseEyes/_76.jpg;0,045941703;C:/IoTTestEAR/results_close/image74.jpg;;
